country,date,type,median,lower_90,upper_90,lower_50,upper_50
Cape Verde,2020-06-21,estimate,0,0,1,0,0
Cape Verde,2020-06-22,estimate,0,0,1,0,0
Cape Verde,2020-06-23,estimate,0,0,1,0,0
Cape Verde,2020-06-24,estimate,0,0,1,0,0
Cape Verde,2020-06-25,estimate,0,0,1,0,0
Cape Verde,2020-06-26,estimate,0,0,1,0,0
Cape Verde,2020-06-27,estimate,0,0,1,0,0
Cape Verde,2020-06-28,estimate,0,0,1,0,0
Cape Verde,2020-06-29,estimate,0,0,1,0,0
Cape Verde,2020-06-30,estimate,0,0,1,0,0
Cape Verde,2020-07-01,estimate,0,0,1,0,0
Cape Verde,2020-07-02,estimate,0,0,1,0,0
Cape Verde,2020-07-03,estimate,0,0,1,0,0
Cape Verde,2020-07-04,estimate,0,0,1,0,0
Cape Verde,2020-07-05,estimate,0,0,1,0,0
Cape Verde,2020-07-06,estimate,0,0,1,0,0
Cape Verde,2020-07-07,estimate,0,0,1,0,0
Cape Verde,2020-07-08,estimate,0,0,1,0,0
Cape Verde,2020-07-09,estimate,0,0,1,0,0
Cape Verde,2020-07-10,estimate,0,0,1,0,0
Cape Verde,2020-07-11,estimate,0,0,1,0,1
Cape Verde,2020-07-12,estimate,0,0,1,0,1
Cape Verde,2020-07-13,estimate,0,0,1,0,1
Cape Verde,2020-07-14,estimate,0,0,1,0,1
Cape Verde,2020-07-15,estimate,0,0,1,0,1
Cape Verde,2020-07-16,estimate,0,0,1,0,1
Cape Verde,2020-07-17,estimate,0,0,1,0,1
Cape Verde,2020-07-18,estimate,0,0,1,0,1
Cape Verde,2020-07-19,estimate,0,0,1,0,1
Cape Verde,2020-07-20,estimate,0,0,1,0,1
Cape Verde,2020-07-21,estimate,1,0,1,0,1
Cape Verde,2020-07-22,estimate,1,0,1,0,1
Cape Verde,2020-07-23,estimate,1,0,1,0,1
Cape Verde,2020-07-24,estimate,1,0,1,0,1
Cape Verde,2020-07-25,estimate,1,0,1,0,1
Cape Verde,2020-07-26,estimate,1,0,1,0,1
Cape Verde,2020-07-27,estimate,1,0,1,0,1
Cape Verde,2020-07-28,estimate,1,0,1,0,1
Cape Verde,2020-07-29,estimate,1,0,1,0,1
Cape Verde,2020-07-30,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-07-31,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-01,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-02,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-03,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-04,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-05,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-06,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-07,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-08,estimate based on partial data,1,0,1,0,1
Cape Verde,2020-08-09,estimate based on partial data,1,0,2,0,1
Cape Verde,2020-08-10,estimate based on partial data,1,0,2,0,1
Cape Verde,2020-08-11,estimate based on partial data,1,0,2,0,1
Cape Verde,2020-08-12,estimate based on partial data,1,0,2,0,1
Cape Verde,2020-08-13,estimate based on partial data,1,0,2,0,1
Cape Verde,2020-08-14,estimate based on partial data,1,0,2,0,1
Cape Verde,2020-08-15,estimate based on partial data,1,0,2,0,1
Cape Verde,2020-08-16,estimate based on partial data,1,0,3,0,1
Cape Verde,2020-08-17,forecast,1,0,3,0,1
Cape Verde,2020-08-18,forecast,1,0,3,0,1
Cape Verde,2020-08-19,forecast,1,0,3,0,1
Cape Verde,2020-08-20,forecast,1,0,3,0,1
Cape Verde,2020-08-21,forecast,1,0,4,0,1
Cape Verde,2020-08-22,forecast,1,0,4,0,1
Cape Verde,2020-08-23,forecast,1,0,5,0,1
Cape Verde,2020-08-24,forecast,1,0,5,0,1
Cape Verde,2020-08-25,forecast,1,0,5,0,1
Cape Verde,2020-08-26,forecast,1,0,6,0,1
Cape Verde,2020-08-27,forecast,1,0,6,0,1
Cape Verde,2020-08-28,forecast,1,0,7,0,1
Cape Verde,2020-08-29,forecast,1,0,7,0,1
Cape Verde,2020-08-30,forecast,1,0,8,0,1
Central African Republic,2020-06-07,estimate,2,1,3,1,2
Central African Republic,2020-06-08,estimate,2,1,3,1,2
Central African Republic,2020-06-09,estimate,2,1,3,1,2
Central African Republic,2020-06-10,estimate,2,1,3,2,2
Central African Republic,2020-06-11,estimate,2,1,3,1,2
Central African Republic,2020-06-12,estimate,2,1,3,1,2
Central African Republic,2020-06-13,estimate,2,1,3,1,2
Central African Republic,2020-06-14,estimate,2,1,3,1,2
Central African Republic,2020-06-15,estimate,2,1,3,1,2
Central African Republic,2020-06-16,estimate,2,1,3,1,2
Central African Republic,2020-06-17,estimate,2,1,3,1,2
Central African Republic,2020-06-18,estimate,1,1,2,1,2
Central African Republic,2020-06-19,estimate,1,1,2,1,2
Central African Republic,2020-06-20,estimate,1,0,2,1,1
Central African Republic,2020-06-21,estimate,1,0,2,1,1
Central African Republic,2020-06-22,estimate,1,0,2,1,1
Central African Republic,2020-06-23,estimate,1,0,2,1,1
Central African Republic,2020-06-24,estimate,1,0,2,1,1
Central African Republic,2020-06-25,estimate,1,0,1,1,1
Central African Republic,2020-06-26,estimate,1,0,1,0,1
Central African Republic,2020-06-27,estimate,1,0,1,0,1
Central African Republic,2020-06-28,estimate,1,0,1,0,1
Central African Republic,2020-06-29,estimate,1,0,1,0,1
Central African Republic,2020-06-30,estimate,1,0,1,0,1
Central African Republic,2020-07-01,estimate,0,0,1,0,1
Central African Republic,2020-07-02,estimate,0,0,1,0,1
Central African Republic,2020-07-03,estimate,0,0,1,0,1
Central African Republic,2020-07-04,estimate,0,0,1,0,0
Central African Republic,2020-07-05,estimate,0,0,1,0,0
Central African Republic,2020-07-06,estimate,0,0,1,0,0
Central African Republic,2020-07-07,estimate,0,0,1,0,0
Central African Republic,2020-07-08,estimate,0,0,1,0,0
Central African Republic,2020-07-09,estimate,0,0,1,0,0
Central African Republic,2020-07-10,estimate,0,0,1,0,0
Central African Republic,2020-07-11,estimate,0,0,1,0,0
Central African Republic,2020-07-12,estimate,0,0,0,0,0
Central African Republic,2020-07-13,estimate,0,0,0,0,0
Central African Republic,2020-07-14,estimate,0,0,0,0,0
Central African Republic,2020-07-15,estimate,0,0,0,0,0
Central African Republic,2020-07-16,estimate,0,0,0,0,0
Central African Republic,2020-07-17,estimate,0,0,0,0,0
Central African Republic,2020-07-18,estimate,0,0,0,0,0
Central African Republic,2020-07-19,estimate,0,0,0,0,0
Central African Republic,2020-07-20,estimate,0,0,0,0,0
Central African Republic,2020-07-21,estimate,0,0,0,0,0
Central African Republic,2020-07-22,estimate,0,0,0,0,0
Central African Republic,2020-07-23,estimate,0,0,0,0,0
Central African Republic,2020-07-24,estimate,0,0,0,0,0
Central African Republic,2020-07-25,estimate,0,0,0,0,0
Central African Republic,2020-07-26,estimate,0,0,0,0,0
Central African Republic,2020-07-27,estimate,0,0,0,0,0
Central African Republic,2020-07-28,estimate,0,0,0,0,0
Central African Republic,2020-07-29,estimate,0,0,0,0,0
Central African Republic,2020-07-30,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-07-31,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-01,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-02,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-03,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-04,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-05,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-06,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-07,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-08,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-09,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-10,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-11,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-12,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-13,estimate based on partial data,0,0,0,0,0
Central African Republic,2020-08-14,estimate based on partial data,0,0,1,0,0
Central African Republic,2020-08-15,estimate based on partial data,0,0,1,0,0
Central African Republic,2020-08-16,estimate based on partial data,0,0,1,0,0
Central African Republic,2020-08-17,forecast,0,0,1,0,0
Central African Republic,2020-08-18,forecast,0,0,1,0,0
Central African Republic,2020-08-19,forecast,0,0,1,0,0
Central African Republic,2020-08-20,forecast,0,0,1,0,0
Central African Republic,2020-08-21,forecast,0,0,1,0,0
Central African Republic,2020-08-22,forecast,0,0,2,0,0
Central African Republic,2020-08-23,forecast,0,0,2,0,0
Central African Republic,2020-08-24,forecast,0,0,2,0,0
Central African Republic,2020-08-25,forecast,0,0,2,0,0
Central African Republic,2020-08-26,forecast,0,0,3,0,0
Central African Republic,2020-08-27,forecast,0,0,3,0,0
Central African Republic,2020-08-28,forecast,0,0,3,0,0
Central African Republic,2020-08-29,forecast,0,0,4,0,0
Central African Republic,2020-08-30,forecast,0,0,5,0,0
Chad,2020-06-07,estimate,0,0,0,0,0
Chad,2020-06-08,estimate,0,0,0,0,0
Chad,2020-06-09,estimate,0,0,0,0,0
Chad,2020-06-10,estimate,0,0,0,0,0
Chad,2020-06-11,estimate,0,0,0,0,0
Chad,2020-06-12,estimate,0,0,0,0,0
Chad,2020-06-13,estimate,0,0,0,0,0
Chad,2020-06-14,estimate,0,0,0,0,0
Chad,2020-06-15,estimate,0,0,0,0,0
Chad,2020-06-16,estimate,0,0,0,0,0
Chad,2020-06-17,estimate,0,0,0,0,0
Chad,2020-06-18,estimate,0,0,0,0,0
Chad,2020-06-19,estimate,0,0,0,0,0
Chad,2020-06-20,estimate,0,0,0,0,0
Chad,2020-06-21,estimate,0,0,0,0,0
Chad,2020-06-22,estimate,0,0,0,0,0
Chad,2020-06-23,estimate,0,0,0,0,0
Chad,2020-06-24,estimate,0,0,0,0,0
Chad,2020-06-25,estimate,0,0,0,0,0
Chad,2020-06-26,estimate,0,0,0,0,0
Chad,2020-06-27,estimate,0,0,0,0,0
Chad,2020-06-28,estimate,0,0,0,0,0
Chad,2020-06-29,estimate,0,0,0,0,0
Chad,2020-06-30,estimate,0,0,0,0,0
Chad,2020-07-01,estimate,0,0,0,0,0
Chad,2020-07-02,estimate,0,0,0,0,0
Chad,2020-07-03,estimate,0,0,0,0,0
Chad,2020-07-04,estimate,0,0,0,0,0
Chad,2020-07-05,estimate,0,0,0,0,0
Chad,2020-07-06,estimate,0,0,0,0,0
Chad,2020-07-07,estimate,0,0,0,0,0
Chad,2020-07-08,estimate,0,0,0,0,0
Chad,2020-07-09,estimate,0,0,0,0,0
Chad,2020-07-10,estimate,0,0,0,0,0
Chad,2020-07-11,estimate,0,0,0,0,0
Chad,2020-07-12,estimate,0,0,0,0,0
Chad,2020-07-13,estimate,0,0,0,0,0
Chad,2020-07-14,estimate,0,0,0,0,0
Chad,2020-07-15,estimate,0,0,0,0,0
Chad,2020-07-16,estimate,0,0,0,0,0
Chad,2020-07-17,estimate,0,0,0,0,0
Chad,2020-07-18,estimate,0,0,0,0,0
Chad,2020-07-19,estimate,0,0,0,0,0
Chad,2020-07-20,estimate,0,0,0,0,0
Chad,2020-07-21,estimate,0,0,0,0,0
Chad,2020-07-22,estimate,0,0,0,0,0
Chad,2020-07-23,estimate,0,0,0,0,0
Chad,2020-07-24,estimate,0,0,0,0,0
Chad,2020-07-25,estimate,0,0,0,0,0
Chad,2020-07-26,estimate,0,0,0,0,0
Chad,2020-07-27,estimate,0,0,0,0,0
Chad,2020-07-28,estimate,0,0,0,0,0
Chad,2020-07-29,estimate,0,0,0,0,0
Chad,2020-07-30,estimate based on partial data,0,0,0,0,0
Chad,2020-07-31,estimate based on partial data,0,0,0,0,0
Chad,2020-08-01,estimate based on partial data,0,0,0,0,0
Chad,2020-08-02,estimate based on partial data,0,0,0,0,0
Chad,2020-08-03,estimate based on partial data,0,0,0,0,0
Chad,2020-08-04,estimate based on partial data,0,0,0,0,0
Chad,2020-08-05,estimate based on partial data,0,0,0,0,0
Chad,2020-08-06,estimate based on partial data,0,0,0,0,0
Chad,2020-08-07,estimate based on partial data,0,0,0,0,0
Chad,2020-08-08,estimate based on partial data,0,0,0,0,0
Chad,2020-08-09,estimate based on partial data,0,0,0,0,0
Chad,2020-08-10,estimate based on partial data,0,0,0,0,0
Chad,2020-08-11,estimate based on partial data,0,0,0,0,0
Chad,2020-08-12,estimate based on partial data,0,0,0,0,0
Chad,2020-08-13,estimate based on partial data,0,0,0,0,0
Chad,2020-08-14,estimate based on partial data,0,0,0,0,0
Chad,2020-08-15,estimate based on partial data,0,0,0,0,0
Chad,2020-08-16,estimate based on partial data,0,0,0,0,0
Chad,2020-08-17,forecast,0,0,0,0,0
Chad,2020-08-18,forecast,0,0,0,0,0
Chad,2020-08-19,forecast,0,0,0,0,0
Chad,2020-08-20,forecast,0,0,0,0,0
Chad,2020-08-21,forecast,0,0,0,0,0
Chad,2020-08-22,forecast,0,0,0,0,0
Chad,2020-08-23,forecast,0,0,0,0,0
Chad,2020-08-24,forecast,0,0,0,0,0
Chad,2020-08-25,forecast,0,0,0,0,0
Chad,2020-08-26,forecast,0,0,0,0,0
Chad,2020-08-27,forecast,0,0,0,0,0
Chad,2020-08-28,forecast,0,0,0,0,0
Chad,2020-08-29,forecast,0,0,1,0,0
Chad,2020-08-30,forecast,0,0,1,0,0
Chile,2020-06-07,estimate,159,121,201,142,173
Chile,2020-06-08,estimate,159,125,204,137,167
Chile,2020-06-09,estimate,158,124,201,136,166
Chile,2020-06-10,estimate,158,123,199,136,166
Chile,2020-06-11,estimate,156,119,195,135,164
Chile,2020-06-12,estimate,155,119,194,135,164
Chile,2020-06-13,estimate,154,117,191,135,164
Chile,2020-06-14,estimate,153,122,196,134,163
Chile,2020-06-15,estimate,152,116,190,134,162
Chile,2020-06-16,estimate,150,118,192,136,164
Chile,2020-06-17,estimate,149,115,189,133,161
Chile,2020-06-18,estimate,147,112,187,132,160
Chile,2020-06-19,estimate,146,107,182,132,161
Chile,2020-06-20,estimate,144,107,182,128,156
Chile,2020-06-21,estimate,143,107,181,127,155
Chile,2020-06-22,estimate,142,106,179,127,154
Chile,2020-06-23,estimate,141,106,177,126,153
Chile,2020-06-24,estimate,140,103,173,125,152
Chile,2020-06-25,estimate,139,104,171,124,150
Chile,2020-06-26,estimate,137,106,172,126,152
Chile,2020-06-27,estimate,136,104,169,122,147
Chile,2020-06-28,estimate,135,102,165,121,146
Chile,2020-06-29,estimate,134,102,163,120,144
Chile,2020-06-30,estimate,133,103,162,119,143
Chile,2020-07-01,estimate,131,102,161,117,140
Chile,2020-07-02,estimate,129,101,160,116,139
Chile,2020-07-03,estimate,128,100,158,115,138
Chile,2020-07-04,estimate,126,99,156,113,136
Chile,2020-07-05,estimate,124,97,154,112,134
Chile,2020-07-06,estimate,122,94,150,110,132
Chile,2020-07-07,estimate,120,94,151,106,128
Chile,2020-07-08,estimate,117,91,149,103,125
Chile,2020-07-09,estimate,115,88,145,100,121
Chile,2020-07-10,estimate,112,88,144,99,119
Chile,2020-07-11,estimate,110,84,139,97,117
Chile,2020-07-12,estimate,106,82,137,94,114
Chile,2020-07-13,estimate,104,76,130,92,112
Chile,2020-07-14,estimate,101,73,126,87,107
Chile,2020-07-15,estimate,98,74,125,85,104
Chile,2020-07-16,estimate,95,73,122,83,102
Chile,2020-07-17,estimate,92,71,119,82,100
Chile,2020-07-18,estimate,89,69,117,78,96
Chile,2020-07-19,estimate,86,65,111,75,93
Chile,2020-07-20,estimate,84,64,109,75,92
Chile,2020-07-21,estimate,81,61,105,72,89
Chile,2020-07-22,estimate,78,58,101,70,86
Chile,2020-07-23,estimate,76,56,98,67,83
Chile,2020-07-24,estimate,73,53,94,65,81
Chile,2020-07-25,estimate,71,50,92,61,77
Chile,2020-07-26,estimate,68,47,89,58,74
Chile,2020-07-27,estimate,66,44,87,55,71
Chile,2020-07-28,estimate,64,44,87,55,70
Chile,2020-07-29,estimate,62,41,85,54,70
Chile,2020-07-30,estimate based on partial data,60,39,84,50,67
Chile,2020-07-31,estimate based on partial data,58,37,82,49,66
Chile,2020-08-01,estimate based on partial data,56,34,81,46,64
Chile,2020-08-02,estimate based on partial data,54,28,77,45,63
Chile,2020-08-03,estimate based on partial data,52,29,79,43,62
Chile,2020-08-04,estimate based on partial data,51,27,79,39,59
Chile,2020-08-05,estimate based on partial data,49,23,77,39,59
Chile,2020-08-06,estimate based on partial data,47,21,77,34,55
Chile,2020-08-07,estimate based on partial data,46,18,76,32,53
Chile,2020-08-08,estimate based on partial data,44,16,77,30,52
Chile,2020-08-09,estimate based on partial data,43,15,78,29,52
Chile,2020-08-10,estimate based on partial data,41,12,78,25,49
Chile,2020-08-11,estimate based on partial data,40,11,79,24,48
Chile,2020-08-12,estimate based on partial data,38,10,80,22,46
Chile,2020-08-13,estimate based on partial data,37,5,77,21,45
Chile,2020-08-14,estimate based on partial data,36,3,78,20,44
Chile,2020-08-15,estimate based on partial data,35,3,79,17,42
Chile,2020-08-16,estimate based on partial data,34,4,82,16,41
Chile,2020-08-17,forecast,33,2,82,15,40
Chile,2020-08-18,forecast,32,1,82,13,39
Chile,2020-08-19,forecast,30,0,83,12,38
Chile,2020-08-20,forecast,30,0,84,11,37
Chile,2020-08-21,forecast,29,0,85,9,35
Chile,2020-08-22,forecast,28,0,87,6,31
Chile,2020-08-23,forecast,27,0,88,5,30
Chile,2020-08-24,forecast,26,0,89,3,28
Chile,2020-08-25,forecast,25,0,90,3,27
Chile,2020-08-26,forecast,24,0,91,2,26
Chile,2020-08-27,forecast,24,0,93,2,25
Chile,2020-08-28,forecast,23,0,95,1,24
Chile,2020-08-29,forecast,22,0,97,1,23
Chile,2020-08-30,forecast,21,0,99,0,21
China,2020-07-05,estimate,0,0,1,0,0
China,2020-07-06,estimate,0,0,1,0,0
China,2020-07-07,estimate,0,0,1,0,1
China,2020-07-08,estimate,1,0,1,0,1
China,2020-07-09,estimate,1,0,1,0,1
China,2020-07-10,estimate,1,0,1,1,1
China,2020-07-11,estimate,1,0,1,1,1
China,2020-07-12,estimate,1,0,2,1,1
China,2020-07-13,estimate,1,1,2,1,1
China,2020-07-14,estimate,1,1,2,1,1
China,2020-07-15,estimate,1,1,2,1,2
China,2020-07-16,estimate,2,1,3,1,2
China,2020-07-17,estimate,2,1,3,1,2
China,2020-07-18,estimate,2,1,3,1,2
China,2020-07-19,estimate,2,1,3,1,2
China,2020-07-20,estimate,2,1,4,2,2
China,2020-07-21,estimate,2,1,4,2,3
China,2020-07-22,estimate,3,2,4,2,3
China,2020-07-23,estimate,3,2,4,2,3
China,2020-07-24,estimate,3,2,4,2,3
China,2020-07-25,estimate,3,2,5,2,3
China,2020-07-26,estimate,3,2,4,2,3
China,2020-07-27,estimate,3,2,5,3,4
China,2020-07-28,estimate,3,2,5,3,4
China,2020-07-29,estimate,3,2,5,3,4
China,2020-07-30,estimate based on partial data,3,2,5,3,4
China,2020-07-31,estimate based on partial data,3,2,5,2,4
China,2020-08-01,estimate based on partial data,3,2,6,2,4
China,2020-08-02,estimate based on partial data,3,1,6,2,4
China,2020-08-03,estimate based on partial data,4,1,6,2,4
China,2020-08-04,estimate based on partial data,4,1,7,2,4
China,2020-08-05,estimate based on partial data,4,1,7,2,4
China,2020-08-06,estimate based on partial data,4,0,7,2,4
China,2020-08-07,estimate based on partial data,4,0,8,1,4
China,2020-08-08,estimate based on partial data,4,0,8,1,4
China,2020-08-09,estimate based on partial data,4,0,9,1,4
China,2020-08-10,estimate based on partial data,4,0,10,1,4
China,2020-08-11,estimate based on partial data,4,0,11,0,4
China,2020-08-12,estimate based on partial data,4,0,12,0,4
China,2020-08-13,estimate based on partial data,4,0,13,0,4
China,2020-08-14,estimate based on partial data,4,0,15,0,4
China,2020-08-15,estimate based on partial data,4,0,17,0,4
China,2020-08-16,estimate based on partial data,4,0,20,0,4
China,2020-08-17,forecast,4,0,22,0,4
China,2020-08-18,forecast,4,0,25,0,4
China,2020-08-19,forecast,4,0,29,0,4
China,2020-08-20,forecast,4,0,32,0,4
China,2020-08-21,forecast,4,0,37,0,4
China,2020-08-22,forecast,4,0,42,0,4
China,2020-08-23,forecast,4,0,48,0,4
China,2020-08-24,forecast,4,0,54,0,4
China,2020-08-25,forecast,4,0,60,0,4
China,2020-08-26,forecast,4,0,67,0,4
China,2020-08-27,forecast,4,0,76,0,4
China,2020-08-28,forecast,4,0,87,0,4
China,2020-08-29,forecast,4,0,99,0,4
China,2020-08-30,forecast,4,0,113,0,4
Colombia,2020-06-07,estimate,84,75,96,79,88
Colombia,2020-06-08,estimate,88,77,98,82,91
Colombia,2020-06-09,estimate,91,81,103,86,95
Colombia,2020-06-10,estimate,95,85,107,91,100
Colombia,2020-06-11,estimate,99,88,112,94,104
Colombia,2020-06-12,estimate,104,92,116,98,107
Colombia,2020-06-13,estimate,108,96,121,104,114
Colombia,2020-06-14,estimate,112,99,126,107,117
Colombia,2020-06-15,estimate,117,104,132,111,123
Colombia,2020-06-16,estimate,121,107,137,114,126
Colombia,2020-06-17,estimate,126,112,143,118,130
Colombia,2020-06-18,estimate,131,115,147,122,135
Colombia,2020-06-19,estimate,136,120,152,126,140
Colombia,2020-06-20,estimate,141,124,158,133,147
Colombia,2020-06-21,estimate,145,128,164,138,152
Colombia,2020-06-22,estimate,150,133,169,142,157
Colombia,2020-06-23,estimate,155,138,175,147,162
Colombia,2020-06-24,estimate,160,142,181,152,168
Colombia,2020-06-25,estimate,165,148,188,155,171
Colombia,2020-06-26,estimate,170,152,193,162,179
Colombia,2020-06-27,estimate,175,156,199,164,181
Colombia,2020-06-28,estimate,180,161,204,170,187
Colombia,2020-06-29,estimate,185,163,208,176,194
Colombia,2020-06-30,estimate,191,166,212,182,200
Colombia,2020-07-01,estimate,196,171,218,187,206
Colombia,2020-07-02,estimate,201,175,224,192,211
Colombia,2020-07-03,estimate,207,181,231,197,217
Colombia,2020-07-04,estimate,212,187,239,201,221
Colombia,2020-07-05,estimate,218,192,245,209,229
Colombia,2020-07-06,estimate,224,198,252,215,236
Colombia,2020-07-07,estimate,230,202,256,217,239
Colombia,2020-07-08,estimate,236,208,264,225,247
Colombia,2020-07-09,estimate,242,211,268,230,253
Colombia,2020-07-10,estimate,248,218,275,236,260
Colombia,2020-07-11,estimate,254,224,282,237,262
Colombia,2020-07-12,estimate,261,231,290,245,270
Colombia,2020-07-13,estimate,266,238,299,251,277
Colombia,2020-07-14,estimate,273,242,305,259,286
Colombia,2020-07-15,estimate,279,248,314,263,290
Colombia,2020-07-16,estimate,285,255,323,270,298
Colombia,2020-07-17,estimate,290,260,330,276,304
Colombia,2020-07-18,estimate,295,262,333,279,307
Colombia,2020-07-19,estimate,301,266,339,286,315
Colombia,2020-07-20,estimate,306,270,344,290,320
Colombia,2020-07-21,estimate,311,271,348,292,322
Colombia,2020-07-22,estimate,315,280,359,300,330
Colombia,2020-07-23,estimate,319,279,358,304,335
Colombia,2020-07-24,estimate,323,285,364,304,336
Colombia,2020-07-25,estimate,327,289,370,308,340
Colombia,2020-07-26,estimate,331,288,371,311,344
Colombia,2020-07-27,estimate,334,290,376,310,344
Colombia,2020-07-28,estimate,336,295,384,318,354
Colombia,2020-07-29,estimate,340,290,386,319,356
Colombia,2020-07-30,estimate based on partial data,342,291,393,317,357
Colombia,2020-07-31,estimate based on partial data,344,290,401,320,362
Colombia,2020-08-01,estimate based on partial data,347,291,409,321,368
Colombia,2020-08-02,estimate based on partial data,350,282,412,317,369
Colombia,2020-08-03,estimate based on partial data,352,277,419,322,379
Colombia,2020-08-04,estimate based on partial data,355,278,433,325,387
Colombia,2020-08-05,estimate based on partial data,358,280,448,331,400
Colombia,2020-08-06,estimate based on partial data,361,273,455,332,409
Colombia,2020-08-07,estimate based on partial data,364,265,465,319,402
Colombia,2020-08-08,estimate based on partial data,367,259,480,321,412
Colombia,2020-08-09,estimate based on partial data,370,245,488,332,430
Colombia,2020-08-10,estimate based on partial data,374,248,513,326,434
Colombia,2020-08-11,estimate based on partial data,376,229,519,317,434
Colombia,2020-08-12,estimate based on partial data,381,224,537,316,444
Colombia,2020-08-13,estimate based on partial data,385,215,552,303,442
