state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Arizona,2021-11-19,,estimate,3890.5,4560.4,3097.5,903.8,2368.8,3256,4604.8,5967.8,10507.6
Arizona,2021-11-20,,estimate,3927,4698.9,3198.7,1011,2353.5,3242.6,4734,6260.8,10850.5
Arizona,2021-11-21,,estimate,2727,3185,2102.7,693.9,1680.8,2262.8,3250.4,4177.5,7147.1
Arizona,2021-11-22,,estimate,2640,3102.4,2134.5,646.9,1567.8,2165.6,3140.4,4054.8,7235
Arizona,2021-11-23,,estimate,2931.5,3450.5,2311.8,755.9,1749,2421,3521.8,4589.2,7929
Arizona,2021-11-24,,estimate,3498.5,4102.8,2752.3,888.9,2126.2,2938.2,4188,5437.5,9419.1
Arizona,2021-11-25,,estimate,3354.5,3962.6,2688,806.9,2063.8,2812.8,3997.8,5224.5,9125.4
Arizona,2021-11-26,,estimate,3923.5,4605.3,3139.1,989,2378.5,3254.6,4631.2,6051.5,10462.4
Arizona,2021-11-27,,estimate,3922,4665.6,3249.6,1006.9,2372.5,3272.4,4683.4,6097.2,10721.4
Arizona,2021-11-28,,estimate,2660.5,3090.9,2058.9,679,1607.8,2220,3141.4,4067,7083
Arizona,2021-11-29,,estimate,2636,3079.4,2050.6,671,1610,2221,3129.6,4048.2,6983.3
Arizona,2021-11-30,,estimate,2847,3347.5,2283.2,713.8,1708,2392.6,3373,4424.8,7647
Arizona,2021-12-01,,estimate,3283.5,3873,2601.3,861,1964.2,2733.6,3919.4,5155.8,8861.2
Arizona,2021-12-02,,estimate,3095.5,3672.8,2455.7,810.7,1909.5,2635,3684,4879.2,8457.4
Arizona,2021-12-03,,estimate,3588.5,4293.9,2959.6,940,2232,3012.8,4285.2,5683.2,9864.7
Arizona,2021-12-04,,estimate,3590.5,4265.4,2924.6,904.8,2147,2986.4,4303.2,5639.2,9778.5
Arizona,2021-12-05,,estimate,2413,2847.8,1921.6,616.9,1474.8,2011,2841,3777,6581.4
Arizona,2021-12-06,,estimate,2356,2764.4,1861.8,555.9,1419.8,1940.6,2786.8,3673.2,6295
Arizona,2021-12-07,,estimate,2609.5,3028.5,2041.1,640.9,1548.8,2141.6,3081.8,4001.5,6846.3
Arizona,2021-12-08,,estimate,2963,3497.4,2360.7,752.9,1817.8,2465,3502,4629.5,8024.1
Arizona,2021-12-09,,estimate,2857.5,3391.1,2311.6,716.9,1750.8,2384.6,3415.4,4471,7912.7
Arizona,2021-12-10,,estimate,3274.5,3965,2836.3,875,2040,2779.2,3871.8,5179.2,9277.3
Arizona,2021-12-11,,estimate,3327.5,3900.1,2620.2,863,2030.8,2756.2,3936.4,5085.2,8931
Arizona,2021-12-12,,estimate,2195,2572.7,1706.9,568.9,1312.8,1825,2636.6,3406.5,5852.8
Arizona,2021-12-13,,estimate,2202,2582.7,1739.3,542,1350,1847,2601.4,3401,5989
Arizona,2021-12-14,,estimate,2375.5,2852.5,1998.7,595.8,1479.8,2004,2847.8,3705.8,6660.9
Arizona,2021-12-15,,estimate,2807.5,3297.1,2247.7,662.8,1671,2337,3323.4,4377.2,7709.8
Arizona,2021-12-16,,estimate,2738.5,3249.6,2204.3,668.9,1679,2312,3236.8,4301,7564.1
Arizona,2021-12-17,,estimate,3152.5,3752.7,2608.5,801.9,1905.5,2639.2,3746,4973.5,8631
Arizona,2021-12-18,,estimate,3354,3964.7,2690.6,896.9,2015,2817.4,4024,5281.8,8933.6
Arizona,2021-12-19,,estimate,2280.5,2689.2,1885,563,1342,1910.2,2678.8,3510,6299.3
Arizona,2021-12-20,,estimate,2335,2722.5,1802,612.7,1440.8,1943,2765.4,3554.2,6291.8
Arizona,2021-12-21,,estimate,2596,3106.4,2182.4,655.9,1564,2149.6,3120.4,4072.8,7249.7
Arizona,2021-12-22,,estimate,3141.5,3741.4,2580.6,817.8,1897,2603,3749.4,4897.2,8762.2
Arizona,2021-12-23,,estimate,3247,3816.5,2555.4,807.9,1973.2,2710,3821.4,5063.5,8660.2
Arizona,2021-12-24,,estimate,3954.5,4707.6,3280.3,1038,2388.5,3260,4696.4,6167,11062.3
Arizona,2021-12-25,,estimate,4307,5083.9,3426.1,1057.9,2615.2,3634.6,5097.6,6716.2,11763.5
Arizona,2021-12-26,,estimate,3013,3553.6,2390.7,775,1839.8,2512.8,3597,4722.2,8146.2
Arizona,2021-12-27,,estimate,3256,3847.5,2599.7,818.8,2024.8,2766,3846.8,5047.5,8906.1
Arizona,2021-12-28,,estimate,3823.5,4544.9,3157,988.9,2319,3206.6,4523.4,5929.8,10730.4
Arizona,2021-12-29,,estimate,4804,5728,3948.3,1263.7,2911,4061,5727.4,7439,13234.3
Arizona,2021-12-30,,estimate,5147,6068.2,4133,1300.9,3152.2,4321.2,6094.6,8065,13831.2
Arizona,2021-12-31,,estimate,6581.5,7689.3,5265.6,1606.7,3901.5,5447.2,7823.2,10107.2,17630.1
Arizona,2022-01-01,,estimate,7246.5,8437.3,5660.7,1841.9,4343.8,6018.8,8588.4,11140.2,18786.1
Arizona,2022-01-02,,estimate,5341,6290.7,4180,1430,3294.2,4425.6,6297.8,8327,14426.1
Arizona,2022-01-03,,estimate,5878,7020.2,4789.5,1514.9,3601,4966,7052.6,9254.8,16076.1
Arizona,2022-01-04,,estimate,6973.5,8330.9,5776.8,1734,4274.8,5839.6,8375,10992.5,19407.3
Arizona,2022-01-05,,estimate,8920,10775.8,7676.2,2263.8,5453.5,7530,10653.8,14003,25123.8
Arizona,2022-01-06,,estimate,9667,11421.2,7912.5,2592.7,5858.8,8080.6,11301.2,14813,26392.6
Arizona,2022-01-07,,estimate,12390.5,14532.5,9784.3,3112.8,7457.8,10414.6,14623.8,19311.5,33190
Arizona,2022-01-08,,estimate,13433.5,15904.4,10944.3,3422.8,8243.5,11443.2,15848.2,20754.2,36810.7
Arizona,2022-01-09,,estimate,9724.5,11524,7789.8,2407.9,5900.8,8099.6,11626.8,15405.5,26171.4
Arizona,2022-01-10,,estimate,10774.5,12499,8242.7,2761.8,6609.8,8932.6,12592.8,16444.5,28005.9
Arizona,2022-01-11,,estimate,12335,14499,10047.2,2997.7,7394.8,10355.6,14573.6,18988,32970.2
Arizona,2022-01-12,,estimate,15186,18037.3,12126.5,4057.8,9055,12595.8,18077,23849.2,42483.3
Arizona,2022-01-13,,estimate,15550.5,18278,12502.9,3816.9,9213.5,12816.4,18388.4,24049.2,42509.8
Arizona,2022-01-14,,estimate,19034,22372.3,15111.9,4798.4,11561.2,15852.6,22501.8,29439.5,50759.5
Arizona,2022-01-15,,estimate,20547,24062.2,16181.9,4962.9,12358.8,17126.8,24131.6,31806.5,54495.1
Arizona,2022-01-16,,estimate,13657,16079.8,10950,3327.2,8237.8,11501.8,16224.6,21035.5,37154.9
Arizona,2022-01-17,,estimate,14293,16860.5,11362.9,3450.8,8758.5,11929,17100.2,22341.8,38625.4
Arizona,2022-01-18,,estimate,15668,18376.7,12589.9,3924.2,9630,13151,18408.8,24065,42373.6
Arizona,2022-01-19,,estimate,18622,21848.7,14644.6,4740.6,11476.8,15447,21981.2,29088,49974.8
Arizona,2022-01-20,,estimate,17568,20895.1,14164.3,4457.8,10842.8,14712.6,20974.6,27398.2,48405.3
Arizona,2022-01-21,,estimate,20656.5,24481.4,16938.8,4796.8,12687.8,17420,24815.4,32305.5,55897.8
Arizona,2022-01-22,,estimate,20307.5,23974.8,16505.7,5200.6,12350.8,16759.8,24049,31279.8,55252.3
Arizona,2022-01-23,,estimate,13416.5,15780.3,10563.2,3340.9,8154.2,11269.6,15996,20886.2,36709.1
Arizona,2022-01-24,,estimate,13100,15328.7,10294.6,3211.7,7958.8,11029.4,15441.2,20250,35645.9
Arizona,2022-01-25,,estimate,13580,16075.6,10974.8,3391.1,8384.2,11458.6,16002.2,21030.8,36968.4
Arizona,2022-01-26,,estimate,15314.5,17941.9,11920.2,3942.9,9177,12743.8,18233.6,23872.5,41080.8
Arizona,2022-01-27,,estimate,14424,16914.7,11787.1,3606.8,8642,11870,17051.8,22030,38756.3
Arizona,2022-01-28,,estimate,15651.5,18531.1,12647.9,4055.6,9601.8,13023,18672.4,24468.5,41837.6
Arizona,2022-01-29,,estimate based on partial data,15432.5,17906.7,12064.5,3850.8,9411,12973.6,18016.8,23527.5,40462
Arizona,2022-01-30,,estimate based on partial data,9373.5,11131.1,7778.1,2295.7,5673.5,7802.2,11154.6,14586.5,25639.2
Arizona,2022-01-31,,estimate based on partial data,8904,10463.5,7107.5,2245.5,5288.2,7432.2,10666,13810.2,24100.2
Arizona,2022-02-01,,estimate based on partial data,8690,10585.2,7692.2,2128.9,5221,7213,10480.8,13976.5,25096.9
Arizona,2022-02-02,,estimate based on partial data,9606,11546.5,8151.2,2353.7,5774,8021.2,11481.4,15066,27003.2
Arizona,2022-02-03,,estimate based on partial data,8619,10497.2,7611.8,2121,5221.5,7233,10318.2,13691.5,24943.1
Arizona,2022-02-04,,estimate based on partial data,9311,11574.9,8798.3,2216.9,5491,7704,11114.4,15036,29051
Arizona,2022-02-05,,estimate based on partial data,8552.5,10578,8084,2032.5,4877.5,7018.6,10359.4,13856.8,26015.6
Arizona,2022-02-06,,forecast,5193,6632.4,5361.7,1225.8,3033,4279.6,6311.4,8588.8,16986
Arizona,2022-02-07,,forecast,4735.5,6172.1,5239.8,1173.9,2770.5,3894,5885.8,7930.5,15518.8
Arizona,2022-02-08,,forecast,4828.5,6528,5717.5,1150.8,2841.8,3963.6,5931.4,8403,17000.3
Arizona,2022-02-09,,forecast,5198,6983.1,6634,1076.9,2876.8,4165.6,6402.2,8853.5,18620.9
Arizona,2022-02-10,,forecast,4586.5,6383.4,6599.5,1016,2572.2,3675.8,5651.4,8053.2,17246.4
Arizona,2022-02-11,,forecast,4842.5,6936.3,7583.4,984.8,2618,3882.6,6021.8,8702.5,19553.6
Arizona,2022-02-12,,forecast,4449,6826.7,8713,888.8,2429.8,3557.8,5565,8347.2,20204.1
Arizona,2022-02-13,,forecast,2661.5,4435.7,9688.2,492,1373.5,2065.6,3394.4,5115.2,12794.2
Arizona,2022-02-14,,forecast,2546,4173.6,7762.5,428.9,1255.2,1976.8,3310.4,4880.8,11809.1
Arizona,2022-02-15,,forecast,2473,4450.9,8972.9,397.9,1194.8,1850.6,3146.8,5009.5,14177.8
Arizona,2022-02-16,,forecast,2633.5,4827.5,10396.4,399,1236,1982.6,3501.8,5370,15169.2
Arizona,2022-02-17,,forecast,2275.5,4804.4,19625.1,345,1074,1699.6,3147,4919.5,15488.6
Arizona,2022-02-18,,forecast,2473.5,5502.7,32838.3,335.9,1101.5,1852.2,3344,5396.5,16318.2
Arizona,2022-02-19,,forecast,2263.5,5391.6,21902.6,296,1012.8,1671.6,3081.4,5269.5,17209.5
Arkansas,2021-10-16,,estimate,323.5,397.8,299.7,68,187,262,394,527,983.1
Arkansas,2021-10-17,,estimate,173,212.5,160.1,36,96,140,210.4,287.2,533
Arkansas,2021-10-18,,estimate,212,267.6,210.5,42,120,172,259,354,693.1
Arkansas,2021-10-19,,estimate,499,605.6,466.6,101,280.8,400,597.4,797,1486.1
Arkansas,2021-10-20,,estimate,541,680,536.1,112,300.8,438,671,903,1682.1
Arkansas,2021-10-21,,estimate,527,661.2,516.6,100,298,426,648,879,1663.1
Arkansas,2021-10-22,,estimate,510,641.6,512.2,97.9,276,413,630.4,860.2,1637
Arkansas,2021-10-23,,estimate,409,504.8,398.4,83.9,228,330,494,662,1259
Arkansas,2021-10-24,,estimate,195,238,185.4,40,108,157,234,317,590
Arkansas,2021-10-25,,estimate,218.5,272.3,208.9,44.9,124,178.6,269,364,680.1
Arkansas,2021-10-26,,estimate,463,580.4,462.1,93,255,376,560,770.2,1470
Arkansas,2021-10-27,,estimate,508,632.8,486.3,106,291,417,619.4,844,1570.2
Arkansas,2021-10-28,,estimate,502.5,617.9,473.9,98,286,410,610.4,820.2,1497.4
Arkansas,2021-10-29,,estimate,485,584.1,435.7,97.9,273.8,399,580.4,775.2,1419.1
Arkansas,2021-10-30,,estimate,381.5,472.2,361.6,79,216,309.6,465,635,1166
Arkansas,2021-10-31,,estimate,183,229.3,182.5,35.9,102.8,151,222,303,576
Arkansas,2021-11-01,,estimate,206,260.3,202,44,120.8,173,253,349,649
Arkansas,2021-11-02,,estimate,447,549.8,417.7,93,256,368,538,733.2,1341
Arkansas,2021-11-03,,estimate,506,624.2,480.1,103,284,404.6,626,838.2,1524.1
Arkansas,2021-11-04,,estimate,498,612.2,472.3,96,271,405,604,813.2,1541.1
Arkansas,2021-11-05,,estimate,466,580.2,446,99,265,379,568.4,768.2,1458.1
Arkansas,2021-11-06,,estimate,386.5,469.4,350.7,83,218,317,472,618,1117.1
Arkansas,2021-11-07,,estimate,190,235.6,180.7,40,110,157,228,309,596
Arkansas,2021-11-08,,estimate,223,274.4,214,45,126,181,272,366,671
Arkansas,2021-11-09,,estimate,482,592.9,451.5,98,271,395.6,581,800,1446
Arkansas,2021-11-10,,estimate,540,665.4,510.9,104,304,445.6,652.4,893,1620.1
Arkansas,2021-11-11,,estimate,534,660,497.9,102.9,294.8,431.6,651,889.2,1627
Arkansas,2021-11-12,,estimate,509,636.6,498.9,102.9,294,410,621,846.2,1592.3
Arkansas,2021-11-13,,estimate,412,520.6,407,78.9,232.8,334,504,705,1316.1
Arkansas,2021-11-14,,estimate,208.5,259.2,198.4,41,118,170,253,349,645
Arkansas,2021-11-15,,estimate,246,301.9,228,49,139,200,300,403.2,741.1
Arkansas,2021-11-16,,estimate,539,654.4,486.4,102.9,304.8,438.6,651,879,1582.2
Arkansas,2021-11-17,,estimate,618,761.3,586,118,342,506,743,1007,1892.1
Arkansas,2021-11-18,,estimate,611,735.4,541.5,125,340.8,493.6,744,992,1753.1
Arkansas,2021-11-19,,estimate,577,706,522.3,120,323.8,474,700,954,1748
Arkansas,2021-11-20,,estimate,480.5,594.3,445.1,100,276,390,592.4,800.2,1465
Arkansas,2021-11-21,,estimate,234,284.4,212.8,46,131,189,287,383,694
Arkansas,2021-11-22,,estimate,281,345,269.4,55.9,153.8,226,341,461,858
Arkansas,2021-11-23,,estimate,613,743.7,568.6,115.9,342,488,745.4,1008,1803
Arkansas,2021-11-24,,estimate,665.5,826.6,628.1,127.9,379.8,540.6,812,1107,2077.1
Arkansas,2021-11-25,,estimate,652.5,818.4,626.7,128.9,373,537,804.4,1102.5,2008.4
Arkansas,2021-11-26,,estimate,636,786.3,603.3,134,356,518,778,1052.2,1938
Arkansas,2021-11-27,,estimate,534,647.5,475.9,113,306.8,433.6,646,873,1570
Arkansas,2021-11-28,,estimate,251,312.1,239.1,53,141.8,203,303,415.2,789
Arkansas,2021-11-29,,estimate,284,357,284.6,58,160,229.6,343,474,907
Arkansas,2021-11-30,,estimate,647,788.4,599.8,129,363,518,776,1049,1962.1
Arkansas,2021-12-01,,estimate,713.5,880.2,669.1,146.9,399,581.6,867,1179,2130.3
Arkansas,2021-12-02,,estimate,694,848.6,637.7,145,392,559.6,853,1138.2,2057.2
Arkansas,2021-12-03,,estimate,663,820.6,639,136.9,371,535,802,1104,2049.3
Arkansas,2021-12-04,,estimate,541,663.1,497.9,109.9,300,434,660,899,1623.2
Arkansas,2021-12-05,,estimate,262,324.1,246.5,54,151,216,319,433,794.1
Arkansas,2021-12-06,,estimate,310,376,282.9,62,175,252,371,494,941
Arkansas,2021-12-07,,estimate,654,810.2,617,134,359,529.6,809.4,1101,1996
Arkansas,2021-12-08,,estimate,736,927.7,739,146.9,404,600.6,900.4,1240.2,2345.1
Arkansas,2021-12-09,,estimate,750,926.5,708,150.9,416.8,617,920,1249.5,2272.2
Arkansas,2021-12-10,,estimate,704,868,669.3,159,404,570,848.8,1154.2,2108
Arkansas,2021-12-11,,estimate,578,721.5,559.2,116,332,474,699,967.2,1783.1
Arkansas,2021-12-12,,estimate,286,355.4,272.7,54,161,231,353,474,893
Arkansas,2021-12-13,,estimate,341,421.1,326.9,65.9,191.8,276,415.4,553,1075.2
Arkansas,2021-12-14,,estimate,754,945.8,733.4,152.9,426,618.6,925,1266.8,2345.5
Arkansas,2021-12-15,,estimate,872,1091.9,872.8,186,491,708,1059.4,1457.5,2688
Arkansas,2021-12-16,,estimate,890,1114.7,872.1,188.9,504,728,1091.4,1475.2,2741.3
Arkansas,2021-12-17,,estimate,880,1077.9,828.2,181,496.8,718,1051.4,1427,2650
Arkansas,2021-12-18,,estimate,780.5,940.9,717,154,426,631,939,1261,2288.2
Arkansas,2021-12-19,,estimate,387,481.3,371.7,77,217.8,319,475,636,1185
Arkansas,2021-12-20,,estimate,489,602,465.8,100.9,263,395,594.4,808,1510.1
Arkansas,2021-12-21,,estimate,1102,1361.7,1060.8,207,608.8,897,1326.2,1805,3471.7
Arkansas,2021-12-22,,estimate,1323,1655,1298.7,274,758.8,1087,1585.8,2157,4189
Arkansas,2021-12-23,,estimate,1408,1754.7,1373.7,307,799,1127.6,1693.8,2322,4430.2
Arkansas,2021-12-24,,estimate,1461.5,1840.9,1444.2,295,828,1188.6,1803.4,2471.2,4621.4
Arkansas,2021-12-25,,estimate,1332.5,1656,1250.7,271.9,759.8,1085.2,1634,2245.5,4029
Arkansas,2021-12-26,,estimate,720,884.9,687.8,141.9,402,585,869.4,1186.5,2206.2
Arkansas,2021-12-27,,estimate,915,1123.7,883.3,178,517.8,741,1087.8,1470,2772.3
Arkansas,2021-12-28,,estimate,2194.5,2725.8,2084.8,486.9,1285,1798.2,2673.8,3591,6690.5
Arkansas,2021-12-29,,estimate,2609,3252.9,2538.6,522.9,1465.8,2116,3120.4,4303.8,8349
Arkansas,2021-12-30,,estimate,3002,3755.4,2891.4,599.9,1702.2,2416.8,3660.4,5048,9315.2
Arkansas,2021-12-31,,estimate,3174,3852.9,2993.9,608.9,1786.5,2548.2,3794,5077.8,9744.6
Arkansas,2022-01-01,,estimate,2937.5,3573.5,2689,599.9,1664,2373.4,3532,4769.5,8695
Arkansas,2022-01-02,,estimate,1566,1927.4,1442.4,317.9,866,1273,1902.4,2608.8,4737.1
Arkansas,2022-01-03,,estimate,1931.5,2404.3,1855.7,387.9,1091.8,1559.6,2359.4,3236.2,6027.2
Arkansas,2022-01-04,,estimate,4646.5,5803.6,4476.4,910.8,2628,3857.8,5669.4,7736.8,14372.1
Arkansas,2022-01-05,,estimate,5781.5,7033.4,5287.2,1160.8,3213,4715.2,6948.8,9394.8,17718.6
Arkansas,2022-01-06,,estimate,6142.5,7488.7,5664.9,1247.5,3461.5,5045,7420.8,9842.2,18398.2
Arkansas,2022-01-07,,estimate,6297.5,7759.4,6001.7,1257.7,3580.8,5133.6,7573.4,10339,19001.5
Arkansas,2022-01-08,,estimate,5634,6893.8,5234.4,1130.9,3085.2,4535.6,6967.4,9324.8,17077.3
Arkansas,2022-01-09,,estimate,2768,3415.6,2635.8,571.8,1549.8,2272.6,3345.8,4459.2,8600.6
Arkansas,2022-01-10,,estimate,3437.5,4217.7,3299.2,656.8,1935.2,2795.2,4152.4,5625,10336.7
Arkansas,2022-01-11,,estimate,7720.5,9520.5,7210.3,1555,4321.8,6331,9296.4,12737.2,23587.7
Arkansas,2022-01-12,,estimate,9005.5,11051.3,8415.1,1855,5207.2,7433.6,10858.2,14648,26977.2
Arkansas,2022-01-13,,estimate,9231,11414.8,8844,1736.5,5138.8,7439.6,11385.8,15350.8,28108
Arkansas,2022-01-14,,estimate,9220,10992.8,8088,1853.5,5251.8,7543.2,11032.4,14737.8,26374.2
Arkansas,2022-01-15,,estimate,7125,8871.1,6833.5,1358.9,3993,5802.8,8757.4,11766.5,22421.6
Arkansas,2022-01-16,,estimate,3523,4294.2,3356.5,726,2026,2851,4203.8,5707.2,10231.3
Arkansas,2022-01-17,,estimate,4139,5152.3,3934.6,852.9,2365,3400.2,5073.4,6865,12800.3
Arkansas,2022-01-18,,estimate,8815.5,10830.7,8396.8,1759.8,4863.2,7233.8,10678,14311,27081.2
Arkansas,2022-01-19,,estimate,9489.5,11686.3,8877.1,1900.9,5339.5,7820.4,11585.6,15585.2,29285.4
Arkansas,2022-01-20,,estimate,8930,11193.8,8644.6,1827.7,5025,7338,10993.8,15081.5,27950.6
Arkansas,2022-01-21,,estimate,8325.5,10181.2,7695.3,1622.8,4723.5,6755.6,10104.4,13524.8,25725
Arkansas,2022-01-22,,estimate,6358.5,7796.4,5915.2,1281.5,3585.5,5165,7724.8,10389,19825.1
Arkansas,2022-01-23,,estimate,2869.5,3567.5,2694.4,568,1625.8,2341.6,3492.2,4821.8,8781.1
Arkansas,2022-01-24,,estimate,3322.5,4064.5,3036.6,692.8,1910.8,2745.6,4082.6,5400.8,9684.5
Arkansas,2022-01-25,,estimate,6608,8189.2,6333.7,1368.8,3723,5392,8007.2,10797.2,20737.2
Arkansas,2022-01-26,,estimate,7056,8654.5,6654.5,1389.2,3994.8,5759,8485.4,11444,21334.2
Arkansas,2022-01-27,,estimate,6384.5,7945.3,6036.6,1291,3698.5,5321.6,7764.2,10482.5,19505.9
Arkansas,2022-01-28,,estimate,5636.5,6937.2,5263.5,1197,3184.5,4599.2,6816,9171.5,17181.7
Arkansas,2022-01-29,,estimate based on partial data,4271,5272.2,4130.7,881.7,2354.8,3508.2,5142.8,6948.8,13037.7
Arkansas,2022-01-30,,estimate based on partial data,1867.5,2303,1804.9,379.9,1050,1519.2,2279,3103,5540.3
Arkansas,2022-01-31,,estimate based on partial data,1951,2472.6,1996.8,388.9,1087.2,1584,2387.4,3268,6412.1
Arkansas,2022-02-01,,estimate based on partial data,3974.5,5008.5,4059.4,732.8,2150,3173.6,4800,6663.2,12774.8
Arkansas,2022-02-02,,estimate based on partial data,4054.5,5152.6,4183.8,849.8,2315.8,3283,4942,6737.2,13196.5
Arkansas,2022-02-03,,estimate based on partial data,3534,4491.4,3714.2,707.8,1905,2847,4326.4,5870.8,11720.9
Arkansas,2022-02-04,,estimate based on partial data,3034.5,3975.9,3430.6,601.9,1698.8,2487.6,3787.4,5212,10308.7
Arkansas,2022-02-05,,estimate based on partial data,2253,2982.5,2676,443.9,1235.5,1814,2770.8,3847.2,8006.4
Arkansas,2022-02-06,,forecast,1010,1350.8,1231.6,185.9,529,790.6,1263.8,1760,3652.4
Arkansas,2022-02-07,,forecast,1044.5,1441.7,1373.1,202,557,832.6,1318,1831.2,4046
Arkansas,2022-02-08,,forecast,2022.5,2884.9,2936.1,356.9,1088.8,1625.6,2549,3699,8229
Arkansas,2022-02-09,,forecast,2064,3113.3,3504.9,339.9,1075.5,1618,2674.8,3930.5,9132
Arkansas,2022-02-10,,forecast,1815.5,2799,3140.3,314.9,927.5,1454,2325,3457.2,8606
Arkansas,2022-02-11,,forecast,1589.5,2540,3304.4,246,762,1202.6,2043.8,3050,8096
Arkansas,2022-02-12,,forecast,1162,1923.3,2754.9,175,570.8,902.6,1504.8,2333,5764
Arkansas,2022-02-13,,forecast,491,899.1,1403.4,76,237,372,654.4,1009,3048.1
Arkansas,2022-02-14,,forecast,525,992.2,1918.5,69,241,391,695,1090,3153.5
Arkansas,2022-02-15,,forecast,1027.5,2097.8,4923.1,138.9,474,777,1385,2285.5,6909.1
Arkansas,2022-02-16,,forecast,985.5,2269.9,6046.5,131.9,422,717.6,1385,2312.2,7990.2
Arkansas,2022-02-17,,forecast,881.5,2160.7,5545.3,100,374,640,1231,2044.5,7362.5
Arkansas,2022-02-18,,forecast,808.5,2071.7,6193.7,81,335,585,1131.4,1925.2,7352.4
Arkansas,2022-02-19,,forecast,591.5,1660.7,5252.6,57,231.8,426,828.4,1469,5602.7
California,2021-10-16,,estimate,1202,1605,1446,180,616,956,1500,2157,4340.3
California,2021-10-17,,estimate,1282.5,1674.9,1447.9,197.9,659,992,1579,2267.2,4550.2
California,2021-10-18,,estimate,8696.5,11605.1,10108.1,1334,4582.8,6936,11076.2,15523,30859.2
California,2021-10-19,,estimate,5230,6714.1,5454,843.9,2782.5,4168.6,6495.6,9155,17555.5
California,2021-10-20,,estimate,4065.5,5480.8,5009.1,648,2185.5,3235,5137.2,7203.8,14668.7
California,2021-10-21,,estimate,6514,8417.7,7513.3,990.8,3201.8,5063.2,7984,11223,22563
California,2021-10-22,,estimate,5363.5,6995.8,6236.5,847.9,2780.5,4195.2,6704.8,9300.2,17999.6
California,2021-10-23,,estimate,1780,2342.1,2065.9,287.9,934.8,1395.6,2208.4,3121.2,6169.2
California,2021-10-24,,estimate,1663.5,2141.2,1818.1,244.8,855.8,1327.6,2082.4,2843.8,5655
California,2021-10-25,,estimate,10142,13089.6,11215.8,1638,5322.5,7942,12418.2,17511.2,35109.8
California,2021-10-26,,estimate,5487,7172.1,6054.9,964.8,2993.2,4407.4,6882.2,9599.2,19096.7
California,2021-10-27,,estimate,4329,5636,4826,720.9,2239.8,3454.8,5351,7411.5,15500.5
California,2021-10-28,,estimate,6700,8590.9,7170.8,1066.8,3446,5318.6,8386.2,11581,22377.6
California,2021-10-29,,estimate,5320.5,6880.9,5907.3,835.9,2721,4143.8,6630.4,9328,18257.4
California,2021-10-30,,estimate,1730,2295.2,2068.4,268.9,886.8,1365.6,2151,3023,6229.2
California,2021-10-31,,estimate,1634,2142.1,1856.2,257,814.8,1306.6,2030.4,2842.2,5805
California,2021-11-01,,estimate,10206,13148.2,10867.3,1609.7,5422.8,8204.4,12627.8,17671.8,34322.7
California,2021-11-02,,estimate,5591,7262.7,6175.9,847,2861.5,4385,6970.2,9842.2,19418.6
California,2021-11-03,,estimate,4359,5703.4,4892.4,721.8,2293,3510.6,5424,7557.5,15188.8
California,2021-11-04,,estimate,6593,8481.3,7149.5,1078.1,3333.8,5133.2,8295.4,11561.2,22096.8
California,2021-11-05,,estimate,5182.5,6831.3,5855.5,857.9,2781.8,4175.8,6410.2,9189,18229.1
California,2021-11-06,,estimate,1780,2285.9,1963.8,282,914.8,1409,2195,3058.2,6085
California,2021-11-07,,estimate,1651,2105.3,1766.2,233,859,1297,2056.4,2830.5,5557.4
California,2021-11-08,,estimate,9786.5,12641.5,10609.8,1492.6,5172.5,7867.8,12306.2,17162,33170.8
California,2021-11-09,,estimate,5231,6873.3,6031.9,831,2735.2,4211.2,6492.6,9214.2,18456.4
California,2021-11-10,,estimate,4072,5327.7,4498.6,630,2179.8,3279.8,5170.2,7219,13842.4
California,2021-11-11,,estimate,6094.5,7812.4,6522.9,923.9,3232,4920.2,7656.4,10593,20227.9
California,2021-11-12,,estimate,4855.5,6477.4,5592,840.5,2603,3872,6175.4,8588.8,17403.9
California,2021-11-13,,estimate,1626,2124.6,1862.1,246,863.8,1296,2046,2853.5,5532.2
California,2021-11-14,,estimate,1493,1929.6,1669.5,241,783,1199.6,1866.4,2585.8,5098.5
California,2021-11-15,,estimate,8980.5,11639.8,9920.5,1402.2,4596.5,7160,11147.2,15776.8,30816.5
California,2021-11-16,,estimate,4872,6457.9,5666,761.7,2489,3847.2,6140.8,8774.2,17401.7
California,2021-11-17,,estimate,3743.5,4912,4245,629.7,1969.5,2993,4702.6,6522.2,13067.4
California,2021-11-18,,estimate,5569,7207.3,6039.1,839.9,2919.8,4422.8,6904.8,9763.2,19325.1
California,2021-11-19,,estimate,4586,5863.5,4897,670,2312,3562,5733.4,7943,15515.6
California,2021-11-20,,estimate,1477.5,1899,1604.7,232.9,772.8,1172.6,1826.4,2538,5054.2
California,2021-11-21,,estimate,1321,1714.8,1454.2,201.9,681.8,1034,1647,2321,4538.7
California,2021-11-22,,estimate,8070,10312.3,8547.3,1207.7,4147.8,6327,10083.8,13994,26905.4
California,2021-11-23,,estimate,4481,5786.1,4954.3,733,2307,3531.6,5559.4,7782.2,15237.1
California,2021-11-24,,estimate,3329.5,4347.4,3746.7,481.9,1731.2,2661,4157,5888,11675.3
