source,region,date,strat,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
united-kingdom,England,2020-12-03,,1.2122223640963,1.21451860401543,0.0338165414838966,1.16215949991174,1.19119648075971,1.20469911028821,1.22077172874253,1.23545612325971,1.27274920721325
united-kingdom,England,2020-12-04,,1.22942940058808,1.23135233693335,0.034173130105603,1.17893598382271,1.20821481259702,1.22119048693085,1.23708235034906,1.25297032393959,1.29282870914508
united-kingdom,England,2020-12-05,,1.24206782587178,1.2439692397078,0.0343045052864168,1.19236835814444,1.22052888948706,1.2343067593083,1.24989049161811,1.2646822721158,1.3051730585763
united-kingdom,England,2020-12-06,,1.25047031031482,1.25221693585069,0.0341733245296997,1.20009305588948,1.22922431228307,1.24259879615721,1.25798624331543,1.27166224769649,1.31204078428611
united-kingdom,England,2020-12-07,,1.25446741151654,1.25617303677455,0.0337828575502184,1.20445613911195,1.23362929275584,1.24662551059288,1.26219226489157,1.27577860813984,1.31482638101076
united-kingdom,England,2020-12-08,,1.25479726708792,1.25615030209955,0.0332343863542553,1.20428478925267,1.23414840259055,1.24670293113593,1.26277015399647,1.27532750801141,1.31382489700804
united-kingdom,England,2020-12-09,,1.2519351953891,1.25267590785445,0.0327614606635888,1.20006524260027,1.23127902091543,1.24393731925403,1.25980331017296,1.27311235389286,1.3074652502703
united-kingdom,England,2020-12-10,,1.24649819324026,1.24644485797104,0.0326772654190526,1.19226947359712,1.22541016800434,1.23830108791904,1.25497616437831,1.26779385548486,1.29970241709371
united-kingdom,England,2020-12-11,,1.23954472129999,1.23825267333997,0.0332093313222106,1.18316485328671,1.21639128848528,1.23110290414681,1.24737971504625,1.26073924250338,1.29034660644466
united-kingdom,England,2020-12-12,,1.23056647594387,1.22891687876994,0.0343161379448785,1.17051206412053,1.20615564511441,1.22232464284037,1.23932717092392,1.25228091375562,1.28194685769672
united-kingdom,England,2020-12-13,,1.22161125886839,1.21919877398467,0.035651785374859,1.15664680818732,1.19587813441163,1.21245006587765,1.2301800202516,1.24382666085775,1.27320045053436
united-kingdom,England,2020-12-14,,1.21248563909816,1.20973574302005,0.0367130232845384,1.14480350665446,1.18592269862105,1.20253970673803,1.22137377983791,1.23563001931713,1.26482944187057
united-kingdom,England,2020-12-15,,1.20348323727256,1.20099069143913,0.0370412082662455,1.1356689042196,1.17680030063233,1.1943536411535,1.21311816680193,1.22728236424533,1.25588092669871
united-kingdom,England,2020-12-16,,1.19521628935811,1.19322094260317,0.0363733224361595,1.12933185924974,1.17027731038315,1.18677148420176,1.20539027347947,1.21916405497203,1.24795801234018
united-kingdom,England,2020-12-17,,1.18895234759122,1.18646585166171,0.0347327792782372,1.12590603774885,1.16478817503817,1.17986597921753,1.19763564090376,1.21057817279543,1.23949581908979
united-kingdom,England,2020-12-18,,1.18237668275007,1.18055133693976,0.0324852829908826,1.12430295940833,1.16033061120507,1.17335907084318,1.1908734368747,1.20290127507036,1.23121985636948
united-kingdom,England,2020-12-19,,1.1765944939507,1.17511019151533,0.0303449297555335,1.12332942313517,1.15557323419235,1.16807343967676,1.18344104769957,1.19539293553575,1.22319164314525
united-kingdom,England,2020-12-20,,1.16963078540508,1.16961836351703,0.029208462685923,1.12251948551691,1.15029471666792,1.16248408159615,1.17699757239526,1.18841980839253,1.21753552018155
united-kingdom,England,2020-12-21,,1.16194720462593,1.16344802802867,0.0296679102714028,1.11776952439664,1.14357289723023,1.15527390031423,1.16931365032094,1.1822665815948,1.2134155069069
united-kingdom,England,2020-12-22,,1.15369477212864,1.15593701079225,0.0315026704658386,1.10907055722713,1.13465456001164,1.14638959535157,1.16062009122861,1.17475481890473,1.20957254528698
united-kingdom,England,2020-12-23,,1.1431043067257,1.14647042154932,0.033808344635162,1.0972447422563,1.12378037671895,1.13587276412547,1.15078929275171,1.16650577357559,1.20639911906127
united-kingdom,England,2020-12-24,,1.13066073009982,1.13456494832473,0.0355918649587043,1.08414424461502,1.11060079290009,1.12305989787011,1.13886606567263,1.15512732186953,1.19676045835108
united-kingdom,England,2020-12-25,,1.11581947094805,1.11994147388825,0.0361980586632691,1.06927609536247,1.09525252508749,1.10785966983177,1.12433807011199,1.1408853921955,1.1845615694161
united-kingdom,England,2020-12-26,,1.09892328432043,1.10257065749405,0.0354448430628802,1.05219868541552,1.0781682567776,1.09042569596276,1.10815283415767,1.12302169409862,1.1654052499225
united-kingdom,England,2020-12-27,,1.07976089442537,1.08268087165471,0.0335915079146777,1.03382079412206,1.05973161007774,1.07171992913608,1.08795195289436,1.10315048886917,1.14215682263327
united-kingdom,England,2020-12-28,,1.05812433991379,1.06072728446509,0.0312112326043363,1.01407814014055,1.03902971745413,1.05071377225643,1.06610102423808,1.08001550959766,1.11456421232078
united-kingdom,England,2020-12-29,,1.03518972313095,1.03733086941109,0.0289900851276111,0.992893651680054,1.01770745404632,1.02847290217452,1.04299871280563,1.05560733282955,1.08722285857748
united-kingdom,England,2020-12-30,,1.01167013053819,1.0132023025687,0.0274719949468793,0.970685284560333,0.995075250114437,1.00534926663484,1.01898489429636,1.03107464524734,1.05877676445648
united-kingdom,England,2020-12-31,,0.98842346592051,0.989066178620381,0.0268368934446332,0.946201464789068,0.972177777978534,0.982388195707736,0.995235912190301,1.00614534269727,1.03281276046119
united-kingdom,England,2021-01-01,,0.965885735109343,0.965597004447403,0.0268756717106819,0.922056836046666,0.949359850789473,0.959952593279001,0.972334045896507,0.982554418042967,1.00900997264116
united-kingdom,England,2021-01-02,,0.944335798847656,0.94337282609719,0.0271908201823619,0.896606091735382,0.927989257730776,0.938230037776805,0.950560900938776,0.960946209159792,0.985364361785246
united-kingdom,England,2021-01-03,,0.924212508114517,0.922847498401065,0.0274284173168641,0.874054165488701,0.907306267217768,0.918319219139304,0.930689728283449,0.94084190635599,0.964534632094204
united-kingdom,England,2021-01-04,,0.905894248775439,0.904339577219032,0.02739023036568,0.85623708230992,0.888156998607627,0.899836193769917,0.912579891785992,0.922608597924826,0.946172969368807
united-kingdom,England,2021-01-05,,0.889482492426513,0.888034535852666,0.0270384619305582,0.83980926765038,0.871545110076231,0.883072241834731,0.89641852066963,0.906403512608204,0.929634000111049
united-kingdom,England,2021-01-06,,0.874964605002256,0.873996880842396,0.026452599071842,0.827549655495617,0.857383698039268,0.86853283534353,0.88218499768355,0.892074786775343,0.914993645199799
united-kingdom,England,2021-01-07,,0.863455253197219,0.862189109109337,0.0257719609473316,0.818060866605591,0.84543897139296,0.856502603211545,0.86994264005956,0.879998514818287,0.902604392144549
united-kingdom,England,2021-01-08,,0.853632720564613,0.852494826668605,0.025137980945122,0.810159968919398,0.836017344131688,0.846833353356722,0.859836201333966,0.870293679163033,0.892133850068084
united-kingdom,England,2021-01-09,,0.8456231205062,0.844743522998355,0.024648995373074,0.803616868786959,0.828281002256277,0.839191295865874,0.852226238478982,0.861570826323474,0.884030306796056
united-kingdom,England,2021-01-10,,0.839188092707234,0.838734519213354,0.0243417563513225,0.798642404481226,0.822351265570001,0.833200841372891,0.845480802331066,0.855315229102307,0.877447423473301
united-kingdom,England,2021-01-11,,0.834558902487389,0.834257723999045,0.0242031673614504,0.794695663014761,0.818147942303362,0.828321619474714,0.840777765945975,0.849963673034262,0.873180723779534
united-kingdom,England,2021-01-12,,0.830912540671647,0.831109288373683,0.0241972344480934,0.791772351265426,0.815178260240181,0.825184848395988,0.837181333735734,0.8462451027159,0.870078727756457
united-kingdom,England,2021-01-13,,0.828693566479601,0.829101108680026,0.0242863202338082,0.790283991434492,0.813308940076664,0.823050879154579,0.83452647810634,0.844310863241926,0.868812444780375
united-kingdom,England,2021-01-14,,0.827440927449718,0.828064186420788,0.0244389642327767,0.789000761019057,0.812345703004162,0.821787517627843,0.833103184657422,0.843377837489689,0.867286935833705
united-kingdom,England,2021-01-15,,0.827173596062118,0.827846788167513,0.0246315001838422,0.789007031132743,0.811935912137577,0.821597667177036,0.833129708590133,0.843206709873977,0.868440851250151
united-kingdom,England,2021-01-16,,0.827591790795029,0.828308941423059,0.0248514288583393,0.789455439204974,0.812182553536548,0.821898357150902,0.833474707802603,0.843680122637844,0.869677836032017
united-kingdom,England,2021-01-17,,0.828323345001801,0.829315060331906,0.0251007748394292,0.789566302850017,0.812486378765153,0.822270951079829,0.834673695995946,0.844866657135545,0.871877173927927
united-kingdom,England,2021-01-18,,0.829347325638772,0.830726554292472,0.0253919690876434,0.790679850087878,0.813614463159036,0.823129937053249,0.836357928273482,0.846688983844278,0.873709024822318
united-kingdom,England,2021-01-19,,0.831005161257303,0.832396211117805,0.0257340401941855,0.792475834998557,0.814625020479418,0.824649492528891,0.838335796813843,0.848476056299912,0.876373905387358
united-kingdom,England,2021-01-20,,0.832713221137514,0.834165905153078,0.0261168189256049,0.792264169664305,0.816666344298661,0.826577030463697,0.839848024590033,0.851035116845145,0.878925336316291
united-kingdom,England,2021-01-21,,0.834875920975994,0.835868650960088,0.0265049913654012,0.7940271285141,0.818030844305995,0.828055734832389,0.841313538581533,0.853180767119488,0.881331436643875
united-kingdom,England,2021-01-22,,0.836229837833093,0.837335196098476,0.0268485951850228,0.795563267622178,0.819176831076352,0.82936925369647,0.842829787206421,0.854942932951919,0.883821138004527
united-kingdom,England,2021-01-23,,0.837471306650562,0.838404381919624,0.0271079068337581,0.796395389676907,0.820233267000836,0.830299528668857,0.844004604967867,0.855965459289017,0.884022773381265
united-kingdom,England,2021-01-24,,0.837689963947088,0.838935664509129,0.027286493218264,0.797012422893542,0.820943293025442,0.831259658703269,0.844537992097641,0.856156683657054,0.885123882107942
united-kingdom,England,2021-01-25,,0.837454287778058,0.838821710707121,0.0274674467403725,0.796177762253051,0.820655964676726,0.831312017232688,0.844214016051514,0.856469897890222,0.885275510891619
united-kingdom,England,2021-01-26,,0.837179756730047,0.83799895114734,0.0278473317174816,0.793974456282139,0.819533835701696,0.830294187803678,0.843680112252383,0.855759543077762,0.884877541672359
united-kingdom,England,2021-01-27,,0.835841436463494,0.836454315696942,0.0287511307167762,0.790758919172538,0.818067973167039,0.828368193940043,0.843133055398841,0.854977248298383,0.883521888118453
united-kingdom,England,2021-01-28,,0.833921700083158,0.834226973063991,0.0305939309195581,0.784095940654125,0.81421413524875,0.826392506493725,0.841297950892782,0.854818295263678,0.884826215838044
united-kingdom,England,2021-01-29,,0.831204406227296,0.831404656373533,0.0337688626504305,0.776078002712706,0.80900104262226,0.822680631779484,0.839956467609875,0.854264270094597,0.886853499211953
united-kingdom,England,2021-01-30,,0.828520144415758,0.828115009463098,0.0385158230066464,0.765244174617989,0.80294017233593,0.818379679143389,0.838225908055318,0.854235663338,0.891261214454066
united-kingdom,England,2021-01-31,,0.824631166362728,0.8245132031151,0.0448720978645253,0.750742936999834,0.794251029396442,0.812674252347714,0.83650654124489,0.854524883791514,0.896851337849114
united-kingdom,London,2020-10-19,,0.89212652234959,0.891114407366562,0.0826257310950502,0.754528274480377,0.835298900488535,0.870414508601835,0.913356754375063,0.946885617278969,1.02637922719081
united-kingdom,London,2020-10-20,,0.906804200148684,0.905999270642104,0.0716791054976616,0.787423286534099,0.857836202880361,0.888386114538283,0.924503209625244,0.954692538493594,1.02291239723915
united-kingdom,London,2020-10-21,,0.922407982403295,0.92281104813807,0.0621353543130983,0.820563946722208,0.880634722247888,0.907017361924725,0.938591733574545,0.965595919112473,1.02324516261581
united-kingdom,London,2020-10-22,,0.941425133834932,0.941355033655118,0.0540407895091739,0.851836884330643,0.9044350368995,0.928177174967803,0.954584306370632,0.978618560111135,1.02720392089077
united-kingdom,London,2020-10-23,,0.961685519026004,0.961332001818741,0.0473889575019674,0.884381839070835,0.928709871348163,0.950490956816179,0.97286542123573,0.993287657258223,1.03868983801964
united-kingdom,London,2020-10-24,,0.98360822190459,0.982329443061968,0.0421343546528276,0.913045971960771,0.954410172101995,0.972676302174175,0.993630733254448,1.01127219075595,1.04969711735548
united-kingdom,London,2020-10-25,,1.0050123412848,1.00381698710094,0.03821640090448,0.938575757229602,0.97894182699487,0.995651758840029,1.01457287213088,1.02994029403497,1.06240044257089
united-kingdom,London,2020-10-26,,1.02691019724892,1.02514916219183,0.0355781951257958,0.963180174672776,1.00306438682386,1.01759915710927,1.03483338646048,1.04899662007281,1.07947697532692
united-kingdom,London,2020-10-27,,1.04674405461516,1.04557918299213,0.0341588298441207,0.987243538055928,1.02410128136982,1.03847614429154,1.05498809169485,1.06789143346886,1.09874450145467
united-kingdom,London,2020-10-28,,1.06474107408833,1.06428702107933,0.0338523865179241,1.00886035649263,1.04270881540227,1.05606711875812,1.07267149866229,1.08621700281331,1.1192579152818
united-kingdom,London,2020-10-29,,1.07955674811464,1.08042342410639,0.0344586637172992,1.02576665522522,1.05730384913225,1.07072071175132,1.08833528600448,1.10306036371058,1.13713408754964
united-kingdom,London,2020-10-30,,1.09109127690479,1.09316894229005,0.0356667168211334,1.03731898151292,1.06844038423059,1.08233449007606,1.10019351350355,1.11665503815979,1.15400066474193
united-kingdom,London,2020-10-31,,1.09955047372459,1.10180377632107,0.0370875912261528,1.04415451605423,1.07580503329009,1.09019441284274,1.10919084524784,1.12537523984337,1.16695600869
united-kingdom,London,2020-11-01,,1.103024026652,1.10578095926229,0.0383182688664691,1.04704178489401,1.07892263325093,1.0936632554106,1.1133201854003,1.12995292463789,1.1731209986839
united-kingdom,London,2020-11-02,,1.10260072919457,1.10479278420987,0.0390123266908175,1.04484998208461,1.07776492728532,1.09276758923486,1.11247069913918,1.12922341104249,1.17293824768788
united-kingdom,London,2020-11-03,,1.09651698249329,1.09881937125122,0.0389437132355378,1.03853279598934,1.07193390296895,1.0865704323308,1.10678728930442,1.12369855420194,1.16510089479558
united-kingdom,London,2020-11-04,,1.0859645904723,1.08814963216441,0.0380554144171354,1.02954131350263,1.06179022439384,1.07684612657999,1.09550565432889,1.11219599136906,1.15346685188919
united-kingdom,London,2020-11-05,,1.07142715431387,1.07336895940693,0.0364819421462406,1.0168387775298,1.04837852031373,1.06250041991797,1.08043757902599,1.09676443844476,1.13569634847764
united-kingdom,London,2020-11-06,,1.05332400686051,1.05531413971014,0.0345310034030696,1.00223638690198,1.03196083894044,1.04488069753546,1.06204416938124,1.07723080588677,1.11478963711504
